0.0,0.09817477042468103,0.19634954084936207,0.2945243112740431,0.39269908169872414,0.4908738521234052,0.5890486225480862,0.6872233929727672,0.7853981633974483,0.8835729338221293,0.9817477042468103,1.0799224746714913,1.1780972450961724,1.2762720155208536,1.3744467859455345,1.4726215563702154,1.5707963267948966,1.6689710972195777,1.7671458676442586,1.8653206380689396,1.9634954084936207,2.061670178918302,2.1598449493429825,2.2580197197676637,2.356194490192345,2.454369260617026,2.552544031041707,2.650718801466388,2.748893571891069,2.84706834231575,2.945243112740431,3.043417883165112,3.141592653589793,3.2397674240144743,3.3379421944391554,3.436116964863836,3.5342917352885173,3.6324665057131984,3.730641276137879,3.8288160465625602,3.9269908169872414,4.025165587411922,4.123340357836604,4.221515128261284,4.319689898685965,4.417864669110647,4.516039439535327,4.614214209960009,4.71238898038469,4.81056375080937,4.908738521234052,5.006913291658733,5.105088062083414,5.203262832508095,5.301437602932776,5.399612373357457,5.497787143782138,5.595961914206819,5.6941366846315,5.792311455056181,5.890486225480862,5.988660995905543,6.086835766330224,6.1850105367549055
nNetworks: ,50,nCoeffs: ,1
Reconstruction errors
1.6296296296296295,0.8703703703703703,0.018518518518518517,0.0
1.6111111111111112,0.6481481481481481,0.09259259259259259,0.0
1.6666666666666667,0.5185185185185185,0.05555555555555555,0.0
1.8518518518518519,0.5740740740740741,0.14814814814814814,0.0
1.5740740740740742,0.48148148148148145,0.018518518518518517,0.0
1.4444444444444444,0.7037037037037037,0.018518518518518517,0.0
1.5740740740740742,0.7222222222222222,0.0,0.0
1.5,0.5925925925925926,0.2962962962962963,0.0
1.5555555555555556,0.8518518518518519,0.16666666666666666,0.0
1.6851851851851851,0.8888888888888888,0.16666666666666666,0.0
1.5555555555555556,0.9074074074074074,0.12962962962962962,0.0
1.537037037037037,0.8333333333333334,0.07407407407407407,0.0
1.5185185185185186,0.7037037037037037,0.018518518518518517,0.0
1.5925925925925926,0.5370370370370371,0.16666666666666666,0.0
1.7037037037037037,0.7962962962962963,0.037037037037037035,0.0
1.5555555555555556,0.42592592592592593,0.09259259259259259,0.0
1.4444444444444444,0.7222222222222222,0.018518518518518517,0.0
1.6296296296296295,0.8518518518518519,0.12962962962962962,0.0
1.5925925925925926,0.37037037037037035,0.05555555555555555,0.0
1.5,0.7592592592592593,0.16666666666666666,0.0
1.5925925925925926,0.42592592592592593,0.16666666666666666,0.0
1.537037037037037,0.8148148148148148,0.12962962962962962,0.0
1.4259259259259258,0.4444444444444444,0.09259259259259259,0.0
1.8148148148148149,0.4444444444444444,0.09259259259259259,0.0
1.5185185185185186,0.9259259259259259,0.2222222222222222,0.0
1.537037037037037,0.48148148148148145,0.2962962962962963,0.0
1.6481481481481481,0.5925925925925926,0.2037037037037037,0.0
1.4444444444444444,0.7407407407407407,0.2037037037037037,0.0
1.5555555555555556,0.6296296296296297,0.09259259259259259,0.0
1.3148148148148149,0.5740740740740741,0.1111111111111111,0.05555555555555555
1.5925925925925926,0.5555555555555556,0.0,0.0
1.6481481481481481,0.7592592592592593,0.037037037037037035,0.0
1.5,0.8888888888888888,0.14814814814814814,0.0
1.3333333333333333,0.6666666666666666,0.037037037037037035,0.0
1.4444444444444444,0.6296296296296297,0.0,0.0
1.7222222222222223,0.8888888888888888,0.2037037037037037,0.0
1.4814814814814814,0.48148148148148145,0.037037037037037035,0.0
1.7037037037037037,0.46296296296296297,0.05555555555555555,0.0
1.7037037037037037,0.8703703703703703,0.037037037037037035,0.0
1.5555555555555556,0.5740740740740741,0.0,0.0
1.4259259259259258,0.5,0.12962962962962962,0.0
1.6666666666666667,0.8333333333333334,0.037037037037037035,0.0
1.5555555555555556,0.37037037037037035,0.05555555555555555,0.0
1.5555555555555556,1.0,0.3333333333333333,0.0
1.4814814814814814,0.6111111111111112,0.18518518518518517,0.0
1.5555555555555556,0.6666666666666666,0.1111111111111111,0.0
1.5,0.5925925925925926,0.16666666666666666,0.0
1.6296296296296295,0.6666666666666666,0.1111111111111111,0.0
1.5555555555555556,0.5370370370370371,0.018518518518518517,0.0
1.4074074074074074,0.42592592592592593,0.2037037037037037,0.0
number of Samples
10,100,1000,10000
ind_f,17
time: start:,"time.struct_time(tm_year=2023, tm_mon=10, tm_mday=5, tm_hour=11, tm_min=31, tm_sec=58, tm_wday=3, tm_yday=278, tm_isdst=1)"
time: stop:,"time.struct_time(tm_year=2023, tm_mon=10, tm_mday=5, tm_hour=11, tm_min=40, tm_sec=15, tm_wday=3, tm_yday=278, tm_isdst=1)"
10,100,1000,10000
